,Time,Action,Price,Change,Cum. Change,VWAP
0,20220608  09:30:00,Short,10.51,0.0,0.0,10.626666666666667
1,20220608  09:45:00,Target,9.88,1.059942911512845,1.059942911512845,10.234720749177361
2,20220608  10:35:00,Short,10.3215,0.0,0.0,10.695500060967793
3,20220608  12:10:00,Cover,10.715,0.9618756963619629,1.021818607874808,10.56244517205496
4,20220608  12:25:00,Short,10.3649,0.0,0.0,10.576970611201459
5,20220608  14:15:00,Target,9.6601,1.0679987264710706,1.0898173343458786,10.516526900746415
